"","outbreak_id","species","affected"
"8802","2007/5512_1","sheep","21"
"8803","2007/5511_1","sheep","9"
"8804","2007/5510_1","sheep","5"
"8805","2007/5509_1","sheep","50"
"8806","2007/5508_1","sheep","3"
"8807","2007/5507_1","goats","0"
"8808","2007/5507_1","sheep","27"
"8809","2007/5506_1","sheep","12"
"8810","2007/5505_1","sheep","119"
"8811","2007/5504_1","sheep","73"
"8812","2007/5503_1","sheep","33"
"8813","2007/5502_1","sheep","151"
"8814","2007/5501_1","sheep","22"
"8815","2007/5500_1","sheep","5"
"8816","2007/5499_1","goats","0"
"8817","2007/5499_1","sheep","11"
"8818","2007/5498_1","sheep","30"
"8819","2007/5497_1","sheep","34"
"8820","2007/5496_1","sheep","110"
"8821","2007/5495_1","sheep","102"
"8822","2007/5494_1","goats","0"
"8823","2007/5494_1","sheep","23"
"8824","2007/5493_1","sheep","6"
"8825","2007/5492_1","sheep","15"
"8826","2007/5491_1","sheep","34"
"8827","2007/5490_1","goats","0"
"8828","2007/5490_1","sheep","9"
"8829","2007/5489_1","sheep","4"
"8830","2007/5488_1","sheep","2"
"8831","2007/5487_1","sheep","6"
"8832","2007/5486_1","sheep","105"
"8833","2007/5485_1","sheep","101"
"8834","2007/5484_1","sheep","12"
"8835","2007/5483_1","sheep","5"
"8836","2007/5482_1","sheep","39"
"8837","2007/5481_1","sheep","5"
"8838","2007/5480_1","sheep","153"
"8839","2007/5479_1","goats","0"
"8840","2007/5479_1","sheep","73"
"8841","2007/5478_1","sheep","163"
"8842","2007/5477_1","goats","0"
"8843","2007/5477_1","sheep","23"
"8844","2007/5476_1","sheep","17"
"8845","2007/5475_1","goats","0"
"8846","2007/5475_1","sheep","77"
"8847","2007/5474_1","sheep","10"
"8848","2007/5473_1","sheep","0"
"8849","2007/5472_1","sheep","5"
"8850","2007/5471_1","sheep","6"
"8851","2007/5470_1","sheep","9"
"8852","2007/5469_1","sheep","10"
"8853","2007/5468_1","sheep","2"
"8854","2007/5467_1","sheep","8"
"8855","2007/5466_1","sheep","1"
"8856","2007/5465_1","sheep","8"
"8857","2007/5464_1","sheep","6"
"8858","2007/5463_1","sheep","2"
"8859","2007/5462_1","sheep","8"
"8860","2007/5461_1","sheep","2"
"8861","2007/5460_1","sheep","10"
"8862","2007/5459_1","sheep","5"
"8863","2007/5458_1","sheep","9"
"8864","2007/5457_1","sheep","6"
"8865","2007/5456_1","sheep","5"
"8866","2007/5455_1","sheep","9"
"8867","2007/5454_1","goats","0"
"8868","2007/5454_1","sheep","6"
"8869","2007/5453_1","sheep","0"
"8870","2007/5452_1","sheep","4"
"8871","2007/5451_1","sheep","7"
"8872","2007/5450_1","cows","0"
"8873","2007/5450_1","sheep","5"
"8874","2007/5449_1","sheep","5"
"8875","2007/5448_1","sheep","2"
"8876","2007/5447_1","goats","0"
"8877","2007/5447_1","sheep","131"
"8878","2007/5446_1","goats","0"
"8879","2007/5446_1","sheep","26"
"8880","2007/5445_1","sheep","2"
"8881","2007/5444_1","sheep","312"
"8882","2007/5443_1","sheep","11"
"8883","2007/5442_1","cows","0"
"8884","2007/5442_1","sheep","3"
"8885","2007/5441_1","cows","0"
"8886","2007/5441_1","sheep","7"
"8887","2007/5440_1","cows","0"
"8888","2007/5440_1","goats","2"
"8889","2007/5439_1","sheep","23"
"8890","2007/5438_1","cows","0"
"8891","2007/5438_1","sheep","11"
"8892","2007/5437_1","sheep","1"
"8893","2007/5436_1","sheep","24"
"8894","2007/5435_1","sheep","10"
"8895","2007/5434_1","sheep","11"
"8896","2007/5433_1","sheep","6"
"8897","2007/5432_1","sheep","36"
"8898","2007/5431_1","goats","0"
"8899","2007/5431_1","sheep","2"
"8900","2007/5430_1","sheep","10"
"8901","2007/5429_1","sheep","36"
"8902","2007/5428_1","sheep","18"
"8903","2007/5427_1","sheep","17"
"8904","2007/5426_1","sheep","36"
"8905","2007/5425_1","sheep","39"
"8906","2007/5424_1","sheep","43"
"8907","2007/5423_1","sheep","6"
"8908","2007/5422_1","sheep","37"
"8909","2007/5421_1","sheep","12"
"8910","2007/5420_1","sheep","25"
"8911","2007/5419_1","sheep","8"
"8912","2007/5418_1","sheep","21"
"8913","2007/5417_1","sheep","8"
"8914","2007/5416_1","goats","0"
"8915","2007/5416_1","sheep","9"
"8916","2007/5415_1","sheep","63"
"8917","2007/5414_1","sheep","7"
"8918","2007/5413_1","sheep","1"
"8919","2007/5412_1","sheep","5"
"8920","2007/5411_1","sheep","8"
"8921","2007/5410_1","sheep","9"
"8922","2007/5409_1","goats","0"
"8923","2007/5409_1","sheep","22"
"8924","2007/5408_1","cows","0"
"8925","2007/5408_1","sheep","3"
"8926","2007/5407_1","sheep","14"
"8927","2007/5406_1","sheep","7"
"8928","2007/5405_1","sheep","45"
"8929","2007/5404_1","sheep","8"
"8930","2007/5403_1","sheep","26"
"8931","2007/5402_1","sheep","21"
"8932","2007/5401_1","sheep","15"
"8933","2007/5400_1","sheep","42"
"8934","2007/5399_1","sheep","14"
"8935","2007/5398_1","sheep","29"
"8936","2007/5397_1","sheep","56"
"8937","2007/5396_1","cows","0"
"8938","2007/5396_1","sheep","5"
"8939","2007/5395_1","sheep","19"
"8940","2007/5394_1","sheep","27"
"8941","2007/5393_1","sheep","8"
"8942","2007/5392_1","sheep","31"
"8943","2007/5391_1","sheep","8"
"8944","2007/5390_1","sheep","5"
"8945","2007/5389_1","sheep","32"
"8946","2007/5388_1","sheep","5"
"8947","2007/5387_1","sheep","10"
"8948","2007/5386_1","sheep","8"
"8949","2007/5385_1","goats","0"
"8950","2007/5385_1","sheep","3"
"8951","2007/5384_1","sheep","8"
"8952","2007/5383_1","sheep","6"
"8953","2007/5382_1","goats","0"
"8954","2007/5382_1","sheep","10"
"8955","2007/5381_1","sheep","10"
"8956","2007/5380_1","sheep","40"
"8957","2007/5379_1","sheep","37"
"8958","2007/5378_1","sheep","15"
"8959","2007/5377_1","sheep","14"
"8960","2007/5376_1","sheep","17"
"8961","2007/5375_1","cows","0"
"8962","2007/5375_1","sheep","25"
"8963","2007/5374_1","sheep","5"
"8964","2007/5373_1","sheep","0"
"8965","2007/5372_1","sheep","9"
"8966","2007/5371_1","goats","0"
"8967","2007/5371_1","sheep","44"
"8968","2007/5370_1","sheep","10"
"8969","2007/5369_1","sheep","70"
"8970","2007/5368_1","sheep","13"
"8971","2007/5367_1","sheep","5"
"8972","2007/5366_1","sheep","15"
"8973","2007/5365_1","sheep","4"
"8974","2007/5364_1","goats","0"
"8975","2007/5364_1","sheep","94"
"8976","2007/5363_1","sheep","23"
"8977","2007/5362_1","goats","0"
"8978","2007/5362_1","sheep","30"
"8979","2007/5361_1","goats","0"
"8980","2007/5361_1","sheep","59"
"8981","2007/5360_1","sheep","14"
"8982","2007/5359_1","sheep","17"
"8983","2007/5358_1","sheep","7"
"8984","2007/5357_1","sheep","33"
"8985","2007/5356_1","cows","0"
"8986","2007/5356_1","goats","10"
"8987","2007/5355_1","sheep","5"
"8988","2007/5354_1","sheep","67"
"8989","2007/5353_1","sheep","91"
"8990","2007/5352_1","sheep","40"
"8991","2007/5351_1","goats","0"
"8992","2007/5351_1","sheep","47"
"8993","2007/5350_1","sheep","31"
"8994","2007/5349_1","sheep","155"
"8995","2007/5348_1","sheep","5"
"8996","2007/5347_1","sheep","30"
"8997","2007/5346_1","sheep","26"
"8998","2007/5345_1","sheep","2"
"8999","2007/5344_1","sheep","12"
"9000","2007/5343_1","sheep","2"
"9001","2007/5342_1","sheep","55"
"9002","2007/5341_1","sheep","23"
"9003","2007/5340_1","sheep","6"
"9004","2007/5339_1","sheep","4"
"9005","2007/5338_1","sheep","7"
"9006","2007/5337_1","sheep","11"
"9007","2007/5336_1","sheep","3"
"9008","2007/5335_1","goats","0"
"9009","2007/5335_1","sheep","9"
"9010","2007/5334_1","sheep","6"
"9011","2007/5333_1","sheep","6"
"9012","2007/5332_1","sheep","14"
"9013","2007/5331_1","sheep","14"
"9014","2007/5330_1","sheep","89"
"9015","2007/5329_1","goats","0"
"9016","2007/5329_1","sheep","9"
"9017","2007/5328_1","sheep","20"
"9018","2007/5327_1","sheep","1"
"9019","2007/5326_1","sheep","90"
"9020","2007/5325_1","goats","16"
"9021","2007/5325_1","sheep","97"
"9022","2007/5324_1","cows","0"
"9023","2007/5324_1","sheep","11"
"9024","2007/5323_1","sheep","7"
"9025","2007/5322_1","goats","0"
"9026","2007/5322_1","sheep","19"
"9027","2007/5321_1","sheep","31"
"9028","2007/5320_1","sheep","6"
"9029","2007/5319_1","cows","0"
"9030","2007/5319_1","sheep","15"
"9031","2007/5318_1","sheep","10"
"9032","2007/5317_1","sheep","4"
"9033","2007/5316_1","sheep","13"
"9034","2007/5315_1","goats","0"
"9035","2007/5314_1","sheep","242"
"9036","2007/5313_1","goats","0"
"9037","2007/5313_1","sheep","13"
"9038","2007/5312_1","goats","0"
"9039","2007/5312_1","sheep","9"
"9040","2007/5311_1","sheep","4"
"9041","2007/5310_1","sheep","12"
"9042","2007/5309_1","goats","0"
"9043","2007/5309_1","sheep","1"
"9044","2007/5308_1","cows","0"
"9045","2007/5308_1","sheep","10"
"9046","2007/5307_1","sheep","47"
"9047","2007/5306_1","cows","0"
"9048","2007/5306_1","sheep","4"
"9049","2007/5305_1","cows","0"
"9050","2007/5305_1","sheep","8"
"9051","2007/5304_1","goats","0"
"9052","2007/5304_1","sheep","8"
"9053","2007/5303_1","sheep","15"
"9054","2007/5302_1","sheep","3"
"9055","2007/5301_1","goats","0"
"9056","2007/5301_1","sheep","9"
"9057","2007/5300_1","cows","0"
"9058","2007/5300_1","sheep","30"
"9059","2007/5299_1","sheep","8"
"9060","2007/5298_1","cows","0"
"9061","2007/5298_1","sheep","10"
"9062","2007/5297_1","sheep","6"
"9063","2007/5296_1","cows","0"
"9064","2007/5296_1","sheep","33"
"9065","2007/5295_1","sheep","8"
"9066","2007/5294_1","sheep","17"
"9067","2007/5293_1","sheep","53"
"9068","2007/5292_1","sheep","0"
"9069","2007/5291_1","sheep","6"
"9070","2007/5290_1","goats","0"
"9071","2007/5290_1","sheep","16"
"9072","2007/5289_1","sheep","1"
"9073","2007/5288_1","sheep","26"
"9074","2007/5287_1","sheep","0"
"9075","2007/5286_1","sheep","26"
"9076","2007/5285_1","sheep","55"
"9077","2007/5284_1","sheep","270"
"9078","2007/5283_1","cows","0"
"9079","2007/5283_1","sheep","6"
"9080","2007/5282_1","sheep","23"
"9081","2007/5281_1","sheep","23"
"9082","2007/5280_1","sheep","23"
"9083","2007/5279_1","cows","0"
"9084","2007/5279_1","sheep","35"
"9085","2007/5278_1","sheep","39"
"9086","2007/5277_1","sheep","15"
"9087","2007/5276_1","sheep","9"
"9088","2007/5275_1","sheep","14"
"9089","2007/5274_1","sheep","10"
"9090","2007/5273_1","sheep","105"
"9091","2007/5272_1","goats","0"
"9092","2007/5272_1","sheep","11"
"9093","2007/5271_1","sheep","100"
"9094","2007/5270_1","sheep","5"
"9095","2007/5269_1","sheep","9"
"9096","2007/5268_1","sheep","5"
"9097","2007/5267_1","sheep","22"
"9098","2007/5266_1","sheep","2"
"9099","2007/5265_1","cows","0"
"9100","2007/5265_1","goats","30"
"9101","2007/5264_1","sheep","8"
"9102","2007/5263_1","sheep","8"
"9103","2007/5262_1","goats","0"
"9104","2007/5262_1","sheep","17"
"9105","2007/5261_1","sheep","22"
"9106","2007/5260_1","sheep","20"
"9107","2007/5259_1","sheep","88"
"9108","2007/5258_1","sheep","7"
"9109","2007/5257_1","sheep","10"
"9110","2007/5256_1","sheep","98"
"9111","2007/5255_1","sheep","8"
"9112","2007/5254_1","sheep","10"
"9113","2007/5253_1","sheep","13"
"9114","2007/5252_1","sheep","18"
"9115","2007/5251_1","sheep","350"
"9116","2007/5250_1","sheep","10"
"9117","2007/5249_1","sheep","5"
"9118","2007/5248_1","sheep","5"
"9119","2007/5247_1","goats","0"
"9120","2007/5247_1","sheep","18"
"9121","2007/5246_1","sheep","18"
"9122","2007/5245_1","sheep","5"
"9123","2007/5244_1","sheep","6"
"9124","2007/5243_1","sheep","26"
"9125","2007/5242_1","sheep","11"
"9126","2007/5241_1","sheep","34"
"9127","2007/5240_1","sheep","14"
"9128","2007/5239_1","sheep","25"
"9129","2007/5238_1","sheep","7"
"9130","2007/5237_1","goats","0"
"9131","2007/5237_1","sheep","5"
"9132","2007/5236_1","sheep","18"
"9133","2007/5235_1","goats","0"
"9134","2007/5235_1","sheep","30"
"9135","2007/5234_1","sheep","66"
"9136","2007/5233_1","sheep","4"
"9137","2007/5232_1","sheep","6"
"9138","2007/5231_1","sheep","14"
"9139","2007/5230_1","sheep","12"
"9140","2007/5229_1","sheep","15"
"9141","2007/5228_1","cows","0"
"9142","2007/5228_1","sheep","25"
"9143","2007/5227_1","sheep","5"
"9144","2007/5226_1","sheep","20"
"9145","2007/5225_1","sheep","3"
"9146","2007/5224_1","sheep","25"
"9147","2007/5223_1","sheep","7"
"9148","2007/5222_1","sheep","10"
"9149","2007/5221_1","sheep","6"
"9150","2007/5220_1","cows","0"
"9151","2007/5220_1","sheep","14"
"9152","2007/5219_1","sheep","40"
"9153","2007/5218_1","sheep","8"
"9154","2007/5217_1","sheep","3"
"9155","2007/5216_1","sheep","2"
"9156","2007/5215_1","sheep","0"
"9157","2007/5214_1","cows","0"
"9158","2007/5214_1","sheep","2"
"9159","2007/5213_1","sheep","9"
"9160","2007/5212_1","sheep","9"
"9161","2007/5211_1","cows","0"
"9162","2007/5211_1","sheep","17"
"9163","2007/5210_1","cows","0"
"9164","2007/5210_1","sheep","11"
"9165","2007/5209_1","cows","0"
"9166","2007/5209_1","sheep","14"
"9167","2007/5208_1","goats","0"
"9168","2007/5208_1","sheep","41"
"9169","2007/5207_1","sheep","3"
"9170","2007/5206_1","sheep","12"
"9171","2007/5205_1","sheep","12"
"9172","2007/5204_1","sheep","32"
"9173","2007/5203_1","sheep","10"
"9174","2007/5202_1","sheep","2"
"9175","2007/5201_1","sheep","22"
"9176","2007/5200_1","sheep","51"
"9177","2007/5199_1","sheep","31"
"9178","2007/5198_1","sheep","7"
"9179","2007/5197_1","cows","0"
"9180","2007/5197_1","sheep","7"
"9181","2007/5196_1","sheep","5"
"9182","2007/5195_1","sheep","40"
"9183","2007/5194_1","sheep","45"
"9184","2007/5193_1","sheep","27"
"9185","2007/5192_1","sheep","20"
"9186","2007/5191_1","cows","0"
"9187","2007/5191_1","sheep","3"
"9188","2007/5190_1","sheep","14"
"9189","2007/5189_1","sheep","128"
"9190","2007/5188_1","sheep","5"
"9191","2007/5187_1","cows","0"
"9192","2007/5187_1","sheep","6"
"9193","2007/5186_1","cows","0"
"9194","2007/5185_1","sheep","6"
"9195","2007/5184_1","sheep","1"
"9196","2007/5183_1","sheep","4"
"9197","2007/5182_1","goats","0"
"9198","2007/5182_1","sheep","7"
"9199","2007/5181_1","sheep","2"
"9200","2007/5180_1","goats","23"
"9201","2007/5179_1","sheep","4"
"9202","2007/5178_1","cows","0"
"9203","2007/5178_1","goats","16"
"9204","2007/5178_1","sheep","5"
"9205","2007/5177_1","sheep","9"
"9206","2007/5176_1","sheep","11"
"9207","2007/5175_1","goats","3"
"9208","2007/5174_1","sheep","3"
"9209","2007/5173_1","goats","0"
"9210","2007/5173_1","sheep","6"
"9211","2007/5172_1","sheep","2"
"9212","2007/5171_1","goats","0"
"9213","2007/5171_1","sheep","6"
"9214","2007/5170_1","cows","0"
"9215","2007/5170_1","sheep","60"
"9216","2007/5169_1","cows","0"
"9217","2007/5169_1","goats","53"
"9218","2007/5168_1","sheep","9"
"9219","2007/5167_1","sheep","2"
"9220","2007/5166_1","sheep","9"
"9221","2007/5165_1","goats","0"
"9222","2007/5165_1","sheep","142"
"9223","2007/5164_1","cows","0"
"9224","2007/5164_1","goats","9"
"9225","2007/5163_1","goats","0"
"9226","2007/5163_1","sheep","2"
"9227","2007/5162_1","cows","0"
"9228","2007/5162_1","sheep","23"
"9229","2007/5161_1","cows","0"
"9230","2007/5161_1","goats","9"
"9231","2007/5160_1","goats","12-abr"
"9232","2007/5159_1","cows","0"
"9233","2007/5159_1","goats","7"
"9234","2007/5158_1","goats","0"
"9235","2007/5158_1","sheep","15"
"9236","2007/5157_1","cows","0"
"9237","2007/5157_1","goats","7"
"9238","2007/5156_1","goats","40"
"9239","2007/5155_1","cows","0"
"9240","2007/5155_1","goats","13"
"9241","2007/5155_1","sheep","5"
"9242","2007/5154_1","cows","0"
"9243","2007/5154_1","sheep","2"
"9244","2007/5153_1","cows","0"
"9245","2007/5153_1","sheep","8"
"9246","2007/5152_1","sheep","7"
"9247","2007/5151_1","goats","0"
"9248","2007/5151_1","sheep","39"
"9249","2007/5150_1","goats","0"
"9250","2007/5150_1","sheep","8"
"9251","2007/5149_1","goats","0"
"9252","2007/5149_1","sheep","20"
"9253","2007/5148_1","goats","0"
"9254","2007/5148_1","sheep","9"
"9255","2007/5147_1","cows","0"
"9256","2007/5147_1","sheep","15"
"9257","2007/5146_1","cows","0"
"9258","2007/5146_1","sheep","22"
"9259","2007/5145_1","sheep","5"
"9260","2007/5144_1","cows","0"
"9261","2007/5144_1","sheep","5"
"9262","2007/5143_1","sheep","5"
"9263","2007/5142_1","cows","0"
"9264","2007/5142_1","goats","17"
"9265","2007/5141_1","sheep","30"
"9266","2007/5140_1","goats","03-may"
"9267","2007/5139_1","goats","0"
"9268","2007/5139_1","sheep","20"
"9269","2007/5138_1","sheep","28"
"9270","2007/5137_1","sheep","5"
"9271","2007/5136_1","sheep","2"
"9272","2007/5135_1","goats","0"
"9273","2007/5135_1","sheep","5"
"9274","2007/5134_1","sheep","5"
"9275","2007/5133_1","sheep","13"
"9276","2007/5132_1","cows","0"
"9277","2007/5132_1","goats","15"
"9278","2007/5131_1","goats","0"
"9279","2007/5131_1","sheep","20"
"9280","2007/5130_1","sheep","7"
"9281","2007/5129_1","sheep","0"
"9282","2007/5128_1","sheep","12"
"9283","2007/5127_1","cows","0"
"9284","2007/5127_1","goats","11"
"9285","2007/5126_1","goats","0"
"9286","2007/5126_1","sheep","17"
"9287","2007/5125_1","goats","0"
"9288","2007/5124_1","sheep","8"
"9289","2007/5123_1","goats","5"
"9290","2007/5122_1","goats","0"
"9291","2007/5122_1","sheep","37"
"9292","2007/5121_1","cows","0"
"9293","2007/5121_1","goats","7"
"9294","2007/5120_1","sheep","12"
"9295","2007/5119_1","goats","0"
"9296","2007/5119_1","sheep","4"
"9297","2007/5118_1","cows","0"
"9298","2007/5118_1","goats","7"
"9299","2007/5117_1","goats","0"
"9300","2007/5117_1","sheep","3"
"9301","2007/5116_1","cows","0"
"9302","2007/5116_1","goats","9"
"9303","2007/5115_1","cows","0"
"9304","2007/5115_1","sheep","6"
"9305","2007/5114_1","sheep","7"
"9306","2007/5113_1","sheep","209"
"9307","2007/5112_1","goats","0"
"9308","2007/5111_1","goats","0"
"9309","2007/5110_1","goats","0"
"9310","2007/5110_1","sheep","16"
"9311","2007/5109_1","goats","16"
"9312","2007/5108_1","cows","0"
"9313","2007/5108_1","goats","7"
"9314","2007/5107_1","goats","1"
"9315","2007/5106_1","sheep","4"
"9316","2007/5105_1","sheep","4"
"9317","2007/5104_1","sheep","25"
"9318","2007/5103_1","sheep","2"
"9319","2007/5102_1","sheep","15"
"9320","2007/5101_1","sheep","20"
"9321","2007/5100_1","cows","0"
"9322","2007/5100_1","goats","18"
"9323","2007/5099_1","sheep","16"
"9324","2007/5098_1","sheep","40"
"9325","2007/5097_1","sheep","2"
"9326","2007/5096_1","sheep","7"
"9327","2007/5095_1","cows","0"
"9328","2007/5095_1","sheep","18"
"9329","2007/5094_1","sheep","22"
"9330","2007/5093_1","cows","0"
"9331","2007/5093_1","sheep","1"
"9332","2007/5092_1","cows","0"
"9333","2007/5092_1","sheep","2"
"9334","2007/5091_1","sheep","7"
"9335","2007/5090_1","goats","0"
"9336","2007/5090_1","sheep","35"
"9337","2007/5089_1","goats","0"
"9338","2007/5089_1","sheep","15"
"9339","2007/5088_1","cows","0"
"9340","2007/5088_1","sheep","24"
"9341","2007/5087_1","sheep","17"
"9342","2007/5086_1","goats","0"
"9343","2007/5086_1","sheep","12"
"9344","2007/5085_1","goats","0"
"9345","2007/5085_1","sheep","30"
"9346","2007/5084_1","sheep","36"
"9347","2007/5083_1","goats","0"
"9348","2007/5083_1","sheep","24"
"9349","2007/5082_1","sheep","48"
"9350","2007/5081_1","sheep","14"
"9351","2007/5080_1","goats","0"
"9352","2007/5080_1","sheep","323"
"9353","2007/5079_1","cows","0"
"9354","2007/5079_1","sheep","104"
"9355","2007/5078_1","goats","8"
"9356","2007/5077_1","cows","0"
"9357","2007/5077_1","sheep","60"
"9358","2007/5076_1","sheep","17"
"9359","2007/5075_1","sheep","24"
"9360","2007/5074_1","sheep","17"
"9361","2007/5073_1","sheep","3"
"9362","2007/5072_1","goats","0"
"9363","2007/5072_1","sheep","6"
"9364","2007/5071_1","sheep","12"
"9365","2007/5070_1","sheep","19"
"9366","2007/5069_1","sheep","12"
"9367","2007/5068_1","goats","5"
"9368","2007/5067_1","cows","0"
"9369","2007/5067_1","goats","14"
"9370","2007/5066_1","cows","0"
"9371","2007/5066_1","goats","10"
"9372","2007/5065_1","sheep","3"
"9373","2007/5064_1","sheep","0"
"9374","2007/5063_1","sheep","6"
"9375","2007/5062_1","goats","0"
"9376","2007/5062_1","sheep","3"
"9377","2007/5061_1","goats","0"
"9378","2007/5061_1","sheep","9"
"9379","2007/5060_1","sheep","18"
"9380","2007/5059_1","sheep","1"
"9381","2007/5058_1","sheep","1"
"9382","2007/5057_1","goats","0"
"9383","2007/5057_1","sheep","16"
"9384","2007/5056_1","cows","0"
"9385","2007/5056_1","sheep","27"
"9386","2007/5055_1","cows","0"
"9387","2007/5055_1","sheep","80"
"9388","2007/5054_1","cows","0"
"9389","2007/5054_1","goats","18"
"9390","2007/5053_1","sheep","0"
"9391","2007/5052_1","sheep","20"
"9392","2007/5051_1","sheep","0"
"9393","2007/5050_1","goats","0"
"9394","2007/5050_1","sheep","12"
"9395","2007/5049_1","goats","0"
"9396","2007/5049_1","sheep","4"
"9397","2007/5048_1","goats","0"
"9398","2007/5048_1","sheep","21"
"9399","2007/5047_1","sheep","4"
"9400","2007/5046_1","goats","0"
"9401","2007/5046_1","sheep","8"
"9402","2007/5045_1","sheep","4"
"9403","2007/5044_1","sheep","9"
"9404","2007/5043_1","sheep","1"
"9405","2007/5042_1","goats","19"
"9406","2007/5041_1","goats","0"
"9407","2007/5041_1","sheep","6"
"9408","2007/5040_1","sheep","7"
"9409","2007/5039_1","sheep","37"
"9410","2007/5038_1","sheep","34"
